time,protocol,node,outcome,terms,beta
time_4,Lira,Lira,Lira_4,diabetic.foot.ulcerYes,-0.204690816007093
time_4,Lira,Lira,Lira_4,diabetic.neuropathyYes,-0.307472613092033
time_4,Lira,Lira,Lira_4,transient.ischaemic.attackYes,-0.54571574431524
time_4,Lira,Lira,Lira_4,hba1c_level_0,0.523594354878143
time_4,Lira,Lira,Lira_4,hba1c_level_1,0.240465645481217
time_4,Lira,Lira,Lira_4,hba1c_level_2,-0.241756948462222
time_4,Lira,Lira,Lira_4,hba1c_level_3,-0.813774793020181
time_4,Lira,Lira,Lira_4,hba1c_change_0,0.0480986730097557
time_4,Lira,Lira,Lira_4,hba1c_change_1,-0.240588297879923
time_4,Lira,Lira,Lira_4,hba1c_change_2,0.407818825416009
time_4,Lira,Lira,Lira_4,hba1c_change_3,0.391068394442629
time_4,Lira,Lira,Lira_4,heart.failure_0Acute,0
time_4,Lira,Lira,Lira_4,heart.failure_0Chronic,0.732503676888178
time_4,Lira,Lira,Lira_4,heart.failure_1Acute,-0.401528339946094
time_4,Lira,Lira,Lira_4,heart.failure_1Chronic,0.619185489647931
time_4,Lira,Lira,Lira_4,heart.failure_2Acute,4.42641185194372
time_4,Lira,Lira,Lira_4,heart.failure_2Chronic,1.20313719761273
time_4,Lira,Lira,Lira_4,heart.failure_3Acute,-2.92706842929483
time_4,Lira,Lira,Lira_4,heart.failure_3Chronic,-2.50731288173009
time_4,Lira,Lira,Lira_4,Lira_01,-0.350688487957785
time_4,Lira,Lira,Lira_4,Lira_11,3.8725171093658
time_4,Lira,Lira,Lira_4,Lira_21,1.71373223845423
time_4,Lira,Lira,Lira_4,Lira_31,5.25273220143799
time_4,Lira,Lira,Lira_4,nausea.and.vomiting.symptoms_0,1.48419998160514
time_4,Lira,Lira,Lira_4,nausea.and.vomiting.symptoms_1,0.44833574645673
time_4,Lira,Lira,Lira_4,nausea.and.vomiting.symptoms_2,1.12290529374288
time_4,Lira,Lira,Lira_4,nausea.and.vomiting.symptoms_3,-2.06952975995389
time_4,Lira,Lira,Lira_4,atrial.fibrillation_0,-0.134633537234919
time_4,Lira,Lira,Lira_4,atrial.fibrillation_1,0.162648161550597
time_4,Lira,Lira,Lira_4,atrial.fibrillation_2,1.53895040546721
time_4,Lira,Lira,Lira_4,atrial.fibrillation_3,-2.14873207819229
time_4,Lira,Lira,Lira_4,diarrhoea_0,-0.619846072005163
time_4,Lira,Lira,Lira_4,diarrhoea_1,0.222412431349742
time_4,Lira,Lira,Lira_4,diarrhoea_2,-0.0693719666611538
time_4,Lira,Lira,Lira_4,diarrhoea_3,-1.30295523255241
time_4,Lira,Lira,Lira_4,metformin_0,-0.273020241289261
time_4,Lira,Lira,Lira_4,metformin_1,1.04521627950386
time_4,Lira,Lira,Lira_4,metformin_2,-0.498554883713663
time_4,Lira,Lira,Lira_4,metformin_3,-0.158850959055323
time_4,Lira,Lira,Lira_4,sulfonylurea_0,0.391569635043248
time_4,Lira,Lira,Lira_4,sulfonylurea_1,1.18894069702126
time_4,Lira,Lira,Lira_4,sulfonylurea_2,-0.816864463909505
time_4,Lira,Lira,Lira_4,sulfonylurea_3,-0.153125240553459
time_4,Lira,Lira,Lira_4,insulin_0,-0.251135710495405
time_4,Lira,Lira,Lira_4,insulin_1,0
time_4,Lira,Lira,Lira_4,insulin_2,0.496385449085179
time_4,Lira,Lira,Lira_4,insulin_3,0.115550946776552
time_4,Lira,Lira,Lira_4,alfa_g_inhib_1,0.234476003517712
time_4,Lira,Lira,Lira_4,alfa_g_inhib_2,0
time_4,Lira,Lira,Lira_4,alfa_g_inhib_3,0.545734633291751
time_4,Lira,Lira,Lira_4,thiazo_0,2.08765201868678
time_4,Lira,Lira,Lira_4,thiazo_1,0.181346796464173
time_4,Lira,Lira,Lira_4,thiazo_2,0
time_4,Lira,Lira,Lira_4,thiazo_3,-0.24785516832981
time_4,Lira,Lira,Lira_4,insulin_one_0,0
time_4,Lira,Lira,Lira_4,insulin_one_1,1.5198843863483
time_4,Lira,Lira,Lira_4,insulin_one_2,-0.0527750425118799
time_4,Lira,Lira,Lira_4,insulin_one_3,0.568338337906761
time_4,Lira,Lira,Lira_4,dpp4_1,8.08995291634146
time_4,Lira,Lira,Lira_4,dpp4_2,-7.52076570619427
time_4,Lira,Lira,Lira_4,dpp4_3,-1.38844143875925
time_4,Lira,outcome,primary.outcome_5,(Intercept),0
time_4,Lira,outcome,primary.outcome_5,sexMale,0.0341434689743993
time_4,Lira,outcome,primary.outcome_5,age60-80,-0.000367305782103687
time_4,Lira,outcome,primary.outcome_5,age80-90,0.111007839527323
time_4,Lira,outcome,primary.outcome_5,diabetesdurationgroup1-5 years,0.000448211207454208
time_4,Lira,outcome,primary.outcome_5,diabetesdurationgroup5-10 years,0.00742404403555747
time_4,Lira,outcome,primary.outcome_5,diabetesdurationgroup10-15 years,0.0135960253930421
time_4,Lira,outcome,primary.outcome_5,diabetesdurationgroup15-20 years,0.0211531128692717
time_4,Lira,outcome,primary.outcome_5,diabetesdurationgroupmore than 20 years,0.0154792809064951
time_4,Lira,outcome,primary.outcome_5,ethnicNOT HISPANIC OR LATINO,-0.0206222898984925
time_4,Lira,outcome,primary.outcome_5,egfr.baseline,-0.000480677073504648
time_4,Lira,outcome,primary.outcome_5,bmi.baseline>30 kg/m2,-0.00540787559380272
time_4,Lira,outcome,primary.outcome_5,mineralcorYes,0.0239486538627799
time_4,Lira,outcome,primary.outcome_5,bbYes,0.0260847005175959
time_4,Lira,outcome,primary.outcome_5,rasiYes,0.0051950064366425
time_4,Lira,outcome,primary.outcome_5,loopYes,0.0226298677112173
time_4,Lira,outcome,primary.outcome_5,ccbYes,-0.00520331200438456
time_4,Lira,outcome,primary.outcome_5,thiazideYes,0.00872861047362684
time_4,Lira,outcome,primary.outcome_5,sasidYes,0.102394683726389
time_4,Lira,outcome,primary.outcome_5,statinYes,-0.0154559687487547
time_4,Lira,outcome,primary.outcome_5,hypertensionYes,0.00940380966693092
time_4,Lira,outcome,primary.outcome_5,diabetic.nephropathyYes,-0.00529335009247118
time_4,Lira,outcome,primary.outcome_5,stenosisYes,0.0122611135050182
time_4,Lira,outcome,primary.outcome_5,disorders.of.rhythm.or.conductionYes,-0.00252595464437966
time_4,Lira,outcome,primary.outcome_5,left.ventricular.systolic.dysfunctionYes,0.0222241061773947
time_4,Lira,outcome,primary.outcome_5,gallstone.diseaseYes,0.0297195636054288
time_4,Lira,outcome,primary.outcome_5,pancreatitisYes,-0.0108223654912416
time_4,Lira,outcome,primary.outcome_5,diabetic.foot.ulcerYes,0.0387446050686122
time_4,Lira,outcome,primary.outcome_5,diabetic.neuropathyYes,0.00897134093591107
time_4,Lira,outcome,primary.outcome_5,transient.ischaemic.attackYes,0.010518682831681
time_4,Lira,outcome,primary.outcome_5,hba1c_level_0,-0.0157462210439762
time_4,Lira,outcome,primary.outcome_5,hba1c_level_1,0.000060643180152441
time_4,Lira,outcome,primary.outcome_5,hba1c_level_2,0.0204167721552848
time_4,Lira,outcome,primary.outcome_5,hba1c_level_3,0.00534524987724104
time_4,Lira,outcome,primary.outcome_5,hba1c_level_4,0.010487718842185
time_4,Lira,outcome,primary.outcome_5,hba1c_change_0,-0.000157363792782648
time_4,Lira,outcome,primary.outcome_5,hba1c_change_1,0.00387070682574032
time_4,Lira,outcome,primary.outcome_5,hba1c_change_2,-0.0193956819597902
time_4,Lira,outcome,primary.outcome_5,hba1c_change_3,-0.00641481636748711
time_4,Lira,outcome,primary.outcome_5,hba1c_change_4,-0.00204935616848218
time_4,Lira,outcome,primary.outcome_5,heart.failure_0Acute,0
time_4,Lira,outcome,primary.outcome_5,heart.failure_0Chronic,0.0252194143216205
time_4,Lira,outcome,primary.outcome_5,heart.failure_1Acute,0.177799481242947
time_4,Lira,outcome,primary.outcome_5,heart.failure_1Chronic,0.0600324636728303
time_4,Lira,outcome,primary.outcome_5,heart.failure_2Acute,0.246066888829434
time_4,Lira,outcome,primary.outcome_5,heart.failure_2Chronic,0.0147797236125792
time_4,Lira,outcome,primary.outcome_5,heart.failure_3Acute,0.0831650459628811
time_4,Lira,outcome,primary.outcome_5,heart.failure_3Chronic,0.0375555267428298
time_4,Lira,outcome,primary.outcome_5,heart.failure_4Acute,0
time_4,Lira,outcome,primary.outcome_5,heart.failure_4Chronic,-0.132137468472905
time_4,Lira,outcome,primary.outcome_5,Lira_01,-0.00331790588062023
time_4,Lira,outcome,primary.outcome_5,Lira_11,0.0220683365216837
time_4,Lira,outcome,primary.outcome_5,Lira_21,-0.0108277829679438
time_4,Lira,outcome,primary.outcome_5,Lira_31,0
time_4,Lira,outcome,primary.outcome_5,Lira_41,0.000240347248276394
time_4,Lira,outcome,primary.outcome_5,Placebo_11,0.0339753451129126
time_4,Lira,outcome,primary.outcome_5,Placebo_21,0.264139023873904
time_4,Lira,outcome,primary.outcome_5,Placebo_31,-0.0180064975175431
time_4,Lira,outcome,primary.outcome_5,Placebo_41,-0.060887484638702
time_4,Lira,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_0,0.00000345012281203914
time_4,Lira,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_1,0.000539914802496902
time_4,Lira,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_2,-0.0245890282690208
time_4,Lira,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_3,0.0233721920056135
time_4,Lira,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_4,0.000451441236012887
time_4,Lira,outcome,primary.outcome_5,atrial.fibrillation_0,-0.0595814490660134
time_4,Lira,outcome,primary.outcome_5,atrial.fibrillation_1,-0.172401626220007
time_4,Lira,outcome,primary.outcome_5,atrial.fibrillation_2,-0.00847794655150172
time_4,Lira,outcome,primary.outcome_5,atrial.fibrillation_3,0.0609592369828748
time_4,Lira,outcome,primary.outcome_5,atrial.fibrillation_4,0.0391502193197263
time_4,Lira,outcome,primary.outcome_5,diarrhoea_0,-0.0623761725942327
time_4,Lira,outcome,primary.outcome_5,diarrhoea_1,-0.0246140131944267
time_4,Lira,outcome,primary.outcome_5,diarrhoea_2,0.0676474572719465
time_4,Lira,outcome,primary.outcome_5,diarrhoea_3,-0.0166426590372377
time_4,Lira,outcome,primary.outcome_5,diarrhoea_4,-0.0452286438995784
time_4,Lira,outcome,primary.outcome_5,metformin_0,-0.00945566200724613
time_4,Lira,outcome,primary.outcome_5,metformin_1,0.0154676508469617
time_4,Lira,outcome,primary.outcome_5,metformin_2,-0.0443202207340536
time_4,Lira,outcome,primary.outcome_5,metformin_3,0.0358931845054285
time_4,Lira,outcome,primary.outcome_5,metformin_4,-0.0111975857229919
time_4,Lira,outcome,primary.outcome_5,sulfonylurea_0,-0.0697586674363298
time_4,Lira,outcome,primary.outcome_5,sulfonylurea_1,0.021240811053248
time_4,Lira,outcome,primary.outcome_5,sulfonylurea_2,0.0115025944708752
time_4,Lira,outcome,primary.outcome_5,sulfonylurea_3,0.0120421408502094
time_4,Lira,outcome,primary.outcome_5,sulfonylurea_4,-0.0345190552351861
time_4,Lira,outcome,primary.outcome_5,insulin_0,-0.0588818283673026
time_4,Lira,outcome,primary.outcome_5,insulin_1,-0.00464341745960481
time_4,Lira,outcome,primary.outcome_5,insulin_2,0.000678211086226286
time_4,Lira,outcome,primary.outcome_5,insulin_3,0.0448603461534166
time_4,Lira,outcome,primary.outcome_5,insulin_4,-0.0370406289202849
time_4,Lira,outcome,primary.outcome_5,alfa_g_inhib_1,0.0254160365649624
time_4,Lira,outcome,primary.outcome_5,alfa_g_inhib_2,-0.0614885306819898
time_4,Lira,outcome,primary.outcome_5,alfa_g_inhib_3,0.0821559832669164
time_4,Lira,outcome,primary.outcome_5,alfa_g_inhib_4,-0.0577933465940938
time_4,Lira,outcome,primary.outcome_5,thiazo_0,-0.0635227437959631
time_4,Lira,outcome,primary.outcome_5,thiazo_1,0.01175098220776
time_4,Lira,outcome,primary.outcome_5,thiazo_2,0.0020795671745777
time_4,Lira,outcome,primary.outcome_5,thiazo_3,-0.0846494318361201
time_4,Lira,outcome,primary.outcome_5,thiazo_4,0.0256278388454302
time_4,Lira,outcome,primary.outcome_5,insulin_one_0,0.0582744097602973
time_4,Lira,outcome,primary.outcome_5,insulin_one_1,0.0443021114580022
time_4,Lira,outcome,primary.outcome_5,insulin_one_2,-0.124519334814742
time_4,Lira,outcome,primary.outcome_5,insulin_one_3,-0.0445680311064938
time_4,Lira,outcome,primary.outcome_5,insulin_one_4,-0.0366326667298539
time_4,Lira,outcome,primary.outcome_5,dpp4_1,-0.0927039067797842
time_4,Lira,outcome,primary.outcome_5,dpp4_2,0.0189326581557888
time_4,Lira,outcome,primary.outcome_5,dpp4_3,0.0703231160795576
time_4,Lira,outcome,primary.outcome_5,dpp4_4,-0.0961532682221788
time_4,Placebo,outcome,primary.outcome_5,(Intercept),0
time_4,Placebo,outcome,primary.outcome_5,sexMale,0.0353146901125702
time_4,Placebo,outcome,primary.outcome_5,age60-80,0.00697116827228587
time_4,Placebo,outcome,primary.outcome_5,age80-90,0.171687845012399
time_4,Placebo,outcome,primary.outcome_5,diabetesdurationgroup1-5 years,0.0242548963457092
time_4,Placebo,outcome,primary.outcome_5,diabetesdurationgroup5-10 years,0.0294761685719195
time_4,Placebo,outcome,primary.outcome_5,diabetesdurationgroup10-15 years,0.0370380284374269
time_4,Placebo,outcome,primary.outcome_5,diabetesdurationgroup15-20 years,0.0423652301724102
time_4,Placebo,outcome,primary.outcome_5,diabetesdurationgroupmore than 20 years,0.0364789854163445
time_4,Placebo,outcome,primary.outcome_5,ethnicNOT HISPANIC OR LATINO,-0.0187377803530814
time_4,Placebo,outcome,primary.outcome_5,egfr.baseline,-0.00053615815520337
time_4,Placebo,outcome,primary.outcome_5,bmi.baseline>30 kg/m2,-0.00430476899569233
time_4,Placebo,outcome,primary.outcome_5,mineralcorYes,0.0264483369051151
time_4,Placebo,outcome,primary.outcome_5,bbYes,0.023877622837144
time_4,Placebo,outcome,primary.outcome_5,rasiYes,0.00290112365901071
time_4,Placebo,outcome,primary.outcome_5,loopYes,0.0258714763465929
time_4,Placebo,outcome,primary.outcome_5,ccbYes,-0.00054923171672869
time_4,Placebo,outcome,primary.outcome_5,thiazideYes,0.00171909634357204
time_4,Placebo,outcome,primary.outcome_5,sasidYes,0.147852640275649
time_4,Placebo,outcome,primary.outcome_5,statinYes,-0.0047213387728678
time_4,Placebo,outcome,primary.outcome_5,hypertensionYes,0.0172301934514152
time_4,Placebo,outcome,primary.outcome_5,diabetic.nephropathyYes,-0.0149499392156726
time_4,Placebo,outcome,primary.outcome_5,stenosisYes,0.0170530549320717
time_4,Placebo,outcome,primary.outcome_5,disorders.of.rhythm.or.conductionYes,0.00834342975576635
time_4,Placebo,outcome,primary.outcome_5,left.ventricular.systolic.dysfunctionYes,0.0334520773100643
time_4,Placebo,outcome,primary.outcome_5,gallstone.diseaseYes,0.00852914352500152
time_4,Placebo,outcome,primary.outcome_5,pancreatitisYes,-0.0104355306899411
time_4,Placebo,outcome,primary.outcome_5,diabetic.foot.ulcerYes,0.0216201486103025
time_4,Placebo,outcome,primary.outcome_5,diabetic.neuropathyYes,0.017028248531381
time_4,Placebo,outcome,primary.outcome_5,transient.ischaemic.attackYes,-0.00269727351347985
time_4,Placebo,outcome,primary.outcome_5,hba1c_level_0,-0.0108019994637023
time_4,Placebo,outcome,primary.outcome_5,hba1c_level_1,0.000147971022570918
time_4,Placebo,outcome,primary.outcome_5,hba1c_level_2,0.00388939457715934
time_4,Placebo,outcome,primary.outcome_5,hba1c_level_3,0.0201770167681242
time_4,Placebo,outcome,primary.outcome_5,hba1c_level_4,0.00577749742315051
time_4,Placebo,outcome,primary.outcome_5,hba1c_change_0,-0.000701124218749627
time_4,Placebo,outcome,primary.outcome_5,hba1c_change_1,0.00271779213525254
time_4,Placebo,outcome,primary.outcome_5,hba1c_change_2,-0.013241391107878
time_4,Placebo,outcome,primary.outcome_5,hba1c_change_3,-0.0228486516146462
time_4,Placebo,outcome,primary.outcome_5,hba1c_change_4,0.00263658864959017
time_4,Placebo,outcome,primary.outcome_5,heart.failure_0Acute,0
time_4,Placebo,outcome,primary.outcome_5,heart.failure_0Chronic,0.020482058118043
time_4,Placebo,outcome,primary.outcome_5,heart.failure_1Acute,0.180434172065436
time_4,Placebo,outcome,primary.outcome_5,heart.failure_1Chronic,0
time_4,Placebo,outcome,primary.outcome_5,heart.failure_2Acute,0.167476192316239
time_4,Placebo,outcome,primary.outcome_5,heart.failure_2Chronic,0
time_4,Placebo,outcome,primary.outcome_5,heart.failure_3Acute,0.0231337312222638
time_4,Placebo,outcome,primary.outcome_5,heart.failure_3Chronic,0.0274128855299762
time_4,Placebo,outcome,primary.outcome_5,heart.failure_4Acute,0.080321352312278
time_4,Placebo,outcome,primary.outcome_5,heart.failure_4Chronic,-0.044377112394377
time_4,Placebo,outcome,primary.outcome_5,Lira_01,-0.0543824279464042
time_4,Placebo,outcome,primary.outcome_5,Lira_11,0.13253217839705
time_4,Placebo,outcome,primary.outcome_5,Lira_21,0.0860750218104881
time_4,Placebo,outcome,primary.outcome_5,Lira_31,-0.0556422310691784
time_4,Placebo,outcome,primary.outcome_5,Lira_41,0.128777817104732
time_4,Placebo,outcome,primary.outcome_5,Placebo_11,0.00961208609141016
time_4,Placebo,outcome,primary.outcome_5,Placebo_21,0.0180763805521011
time_4,Placebo,outcome,primary.outcome_5,Placebo_31,-0.00702302305085997
time_4,Placebo,outcome,primary.outcome_5,Placebo_41,-0.00166130655876231
time_4,Placebo,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_0,-0.0308255448057365
time_4,Placebo,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_1,0.0758149712707283
time_4,Placebo,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_2,-0.0258860834333317
time_4,Placebo,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_3,0.0476178884140923
time_4,Placebo,outcome,primary.outcome_5,nausea.and.vomiting.symptoms_4,-0.0376931867817425
time_4,Placebo,outcome,primary.outcome_5,atrial.fibrillation_0,0.0227172170363189
time_4,Placebo,outcome,primary.outcome_5,atrial.fibrillation_1,-0.251888391722742
time_4,Placebo,outcome,primary.outcome_5,atrial.fibrillation_2,-0.0132062951195838
time_4,Placebo,outcome,primary.outcome_5,atrial.fibrillation_3,0.0583980655547653
time_4,Placebo,outcome,primary.outcome_5,atrial.fibrillation_4,0.0869568903697126
time_4,Placebo,outcome,primary.outcome_5,diarrhoea_0,-0.0842330362008684
time_4,Placebo,outcome,primary.outcome_5,diarrhoea_1,-0.147078318784965
time_4,Placebo,outcome,primary.outcome_5,diarrhoea_2,0.115096893923664
time_4,Placebo,outcome,primary.outcome_5,diarrhoea_3,-0.0351959675868485
time_4,Placebo,outcome,primary.outcome_5,diarrhoea_4,-0.0429658097861966
time_4,Placebo,outcome,primary.outcome_5,metformin_0,-0.00527683074472221
time_4,Placebo,outcome,primary.outcome_5,metformin_1,0.0258448017566767
time_4,Placebo,outcome,primary.outcome_5,metformin_2,-0.0317098886780486
time_4,Placebo,outcome,primary.outcome_5,metformin_3,0.00534995740951548
time_4,Placebo,outcome,primary.outcome_5,metformin_4,-0.00185807514873485
time_4,Placebo,outcome,primary.outcome_5,sulfonylurea_0,-0.0822282000586495
time_4,Placebo,outcome,primary.outcome_5,sulfonylurea_1,0.00959351675592768
time_4,Placebo,outcome,primary.outcome_5,sulfonylurea_2,0.0308919098622919
time_4,Placebo,outcome,primary.outcome_5,sulfonylurea_3,0.00115028151441595
time_4,Placebo,outcome,primary.outcome_5,sulfonylurea_4,-0.0242674630068498
time_4,Placebo,outcome,primary.outcome_5,insulin_0,-0.0548756924587674
time_4,Placebo,outcome,primary.outcome_5,insulin_1,-0.00299196013140597
time_4,Placebo,outcome,primary.outcome_5,insulin_2,0.0169186480235267
time_4,Placebo,outcome,primary.outcome_5,insulin_3,0.0228881543860365
time_4,Placebo,outcome,primary.outcome_5,insulin_4,-0.0331615540035406
time_4,Placebo,outcome,primary.outcome_5,alfa_g_inhib_1,0.00106088630223074
time_4,Placebo,outcome,primary.outcome_5,alfa_g_inhib_2,0.00826730909365682
time_4,Placebo,outcome,primary.outcome_5,alfa_g_inhib_3,0.0154326123281625
time_4,Placebo,outcome,primary.outcome_5,alfa_g_inhib_4,-0.016577386849031
time_4,Placebo,outcome,primary.outcome_5,thiazo_0,-0.231605879415829
time_4,Placebo,outcome,primary.outcome_5,thiazo_1,0.00165460027979577
time_4,Placebo,outcome,primary.outcome_5,thiazo_2,-0.0121340956751371
time_4,Placebo,outcome,primary.outcome_5,thiazo_3,-0.0149613331977463
time_4,Placebo,outcome,primary.outcome_5,thiazo_4,-0.0312473682662604
time_4,Placebo,outcome,primary.outcome_5,insulin_one_0,0.0890038225605391
time_4,Placebo,outcome,primary.outcome_5,insulin_one_1,0.0432204768723209
time_4,Placebo,outcome,primary.outcome_5,insulin_one_2,-0.0910142398978157
time_4,Placebo,outcome,primary.outcome_5,insulin_one_3,-0.0498006044633212
time_4,Placebo,outcome,primary.outcome_5,insulin_one_4,0.0296839977535964
time_4,Placebo,outcome,primary.outcome_5,dpp4_1,-0.118697937879814
time_4,Placebo,outcome,primary.outcome_5,dpp4_2,0.060106941634493
time_4,Placebo,outcome,primary.outcome_5,dpp4_3,0.0337517793279208
time_4,Placebo,outcome,primary.outcome_5,dpp4_4,-0.0392621116039482
time_5,Placebo,Placebo,Placebo_5,(Intercept),0
time_5,Placebo,Placebo,Placebo_5,sexMale,0.0261684680330347
time_5,Placebo,Placebo,Placebo_5,age60-80,0.30634949615363
time_5,Placebo,Placebo,Placebo_5,age80-90,-0.088122639164127
time_5,Placebo,Placebo,Placebo_5,diabetesdurationgroup1-5 years,0.33920383379011
time_5,Placebo,Placebo,Placebo_5,diabetesdurationgroup5-10 years,-0.33026276832169
time_5,Placebo,Placebo,Placebo_5,diabetesdurationgroup10-15 years,-0.470652867012719
time_5,Placebo,Placebo,Placebo_5,diabetesdurationgroup15-20 years,0.0132056806794201
time_5,Placebo,Placebo,Placebo_5,diabetesdurationgroupmore than 20 years,-0.216153312124649
time_5,Placebo,Placebo,Placebo_5,ethnicNOT HISPANIC OR LATINO,-0.0804653071742958
time_5,Placebo,Placebo,Placebo_5,egfr.baseline,0.00143157387134809
time_5,Placebo,Placebo,Placebo_5,bmi.baseline>30 kg/m2,-0.181142661837027
